13608.19531,13639.43359,13676.89453,13645.94922,13628.05859,13714.56641,13582.35938,13606.10938,13608.94531,13488.56641,13605.69141,13558.42188,13552.11328,13592.96484,13622.55469,13631.05469,13511.33984,13630.89063,13517.77734,13662.41406,13686.57813,13468.19922,13638.23828,13599.61719,13566.60547,13617.92188,13593.21875,13664.98438,13616.06641,13550.32422,13613.4375,13515.96875,13661.66016,13512.53906,13711.47656,13513.50391,13636.40625,13544.53125,13522.01172,13563.22266,13620.19531,13667.99219,13496.21484,13696.43359,13726.32031,13792.11328,13719.02734,13732.21875,13560.23047,13476.8125,13541.32422,13659.23828,13562.63672,13492.94531,13631.21875,13560.44531,13586.12891,13602.83984,13650.98047,13635.81641,13627.05469,13649.89063,13664.91406,14162.5,13866.04297,13916.17969,13880.67969,13794.94531,13837.13672,13700.96094,14038.82031,13966.92188,13892,13863.57031,13676.46484
14036.84766,14062.88281,14298.12891,14252.29297,14186.27344,14103.53516,14061.00781,13940.24219,13811.86328,14036.03906,13918.64063,14119.76563,14034.60156,14131.78906,14025.97266,14092.67969,14152.34766,14024.44922,13897.64453,13988.41406,14034.41016,13881.42188,13923.13281,13972.75,13999.10938,13845.375,13836.51953,13781.82813,13761.08984,13855.14453,13886.85156,13960.28906,13803.5,13902.24219,14017.0625,13945.77734,13898.59766,13963.33984,13987.50391,13957.375,14064.35547,14046.05859,13976.11328,13915.56641,14065.91797,14047.74609,13815.32422,13851.32031,13904.33203,13819.28906,13817.26953,13729.39453,13789.46875,14088.38672,14205.21875,14058.86719,14269.21094,14447.4375,14402.01172,14715.51172,14870.95313,15494.94922,15440.36719,14760.25781,14223.05859,14240.08203,13963.25391,14137.66406,13938.28516,13916.49219,13906.01563,13844.10547,13973.34766,13812.79297,13926.21484
14870.95313,15494.94922,15440.36719,14760.25781,14223.05859,14240.08203,13963.25391,14137.66406,13938.28516,13916.49219,13906.01563,13844.10547,13973.34766,13812.79297,13926.21484,14012.07813,14113.38281,14094.36719,14018.74219,13983.21875,13864.13672,13687.48438,13727.91797,13749.51953,13790.57031,13713.11328,13635.23828,13660.80469,13692.24219,13694.40234,13717.27734,13922.47266,14010.75,13992.76953,14233.55078,14070.13672,14172.44922,14111.5625,14031.74609,14164.22656,14061.66016,14105.89063,13908.45313,13864.06641,13783.64844,13788.07422,13978.42188,14048.67188,14126.36719,14130.78516,14331.24219,15630.35156,15570.31641,14649.73828,14564.83594,14447.32813,14492.39453,14458.62891,14279.56641,14198.79297,14050.00781,13995.53906,14260.35547,14249.96484,14068.9375,14042.01172,14077.44922,13938.05078,13990.87891,13993.90625,14030.62891,13797.61719,13842.91016,13817.23438,13896.30078
14331.24219,15630.35156,15570.31641,14649.73828,14564.83594,14447.32813,14492.39453,14458.62891,14279.56641,14198.79297,14050.00781,13995.53906,14260.35547,14249.96484,14068.9375,14042.01172,14077.44922,13938.05078,13990.87891,13993.90625,14030.62891,13797.61719,13842.91016,13817.23438,13896.30078,13839.42969,13868.84375,13880.99219,13645.13672,14080.34766,14058.07813,14278.32422,14396.69141,14266.20313,14165.23438,14301.19531,14338.71094,14215.84766,14430.10938,14501.57422,14360.92578,14259.11328,14189.08984,14249.10156,14080.16406,14262.89063,14001.92578,14065.94141,13981.52344,13849.21484,13533.75,13705.46484,13953.5625,13792.3125,13796.89844,13691.61719,14002.86328,14114,14142.47656,14037.67969,14022.58203,14076.27344,14122.96094,14158.78906,13965.75391,14223.16797,15303.16406,15563.66797,14540.51563,14016.48828,13900.57813,13999.90625,14007.89844,13918.34375,13868.84766
14042.01172,14077.44922,13938.05078,13990.87891,13993.90625,14030.62891,13797.61719,13842.91016,13817.23438,13896.30078,13839.42969,13868.84375,13880.99219,13645.13672,14080.34766,14058.07813,14278.32422,14396.69141,14266.20313,14165.23438,14301.19531,14338.71094,14215.84766,14430.10938,14501.57422,14360.92578,14259.11328,14189.08984,14249.10156,14080.16406,14262.89063,14001.92578,14065.94141,13981.52344,13849.21484,13533.75,13705.46484,13953.5625,13792.3125,13796.89844,13691.61719,14002.86328,14114,14142.47656,14037.67969,14022.58203,14076.27344,14122.96094,14158.78906,13965.75391,14223.16797,15303.16406,15563.66797,14540.51563,14016.48828,13900.57813,13999.90625,14007.89844,13918.34375,13868.84766,13705.5,13920.97656,13843.16016,14011.26563,13856.66797,13869.21875,13814.84375,13781.55078,13818.89063,13666.53125,13674.99219,13641.49219,13589.51953,13507.72656,13583.84375
14443.10547,14493.87109,14339.89453,14535.08984,14583.25391,14516.96875,14451.64453,14493.32422,14598.96875,14498.08594,14369.51953,14381.17188,14191.71484,14079.64453,13897.88672,13888.01953,13805.48438,13675.48828,13747.91406,13732.66797,13825.06641,13851.70313,13871.73828,13810.39063,13774.97266,13661.67578,13704.21484,13616.44141,13694.58594,13649.02734,13563.86719,13699.96484,13746.42188,13785.54688,13758.29297,13707.60547,13905.65625,13950.24609,13882.49609,14000.82813,13998.54688,13862.3125,14056.93359,14212.71484,14451.71875,14546.16797,14578.30469,14486.72266,14744.66016,14760.69141,14641.96875,14734.05078,14504.64453,14421.91016,14478.14453,14621.25781,14451.24219,14483.88281,14499.84766,14480.83203,14465.96094,14482.04688,14286.73438,14220.88672,14397.05469,14325.48438,14402.8125,14456.85547,14537.8125,14518.83203,14416.97266,14386.41406,14772.15625,14828.05859,15083.08984
14425.74609,14724.66406,14547.32031,14692.77344,14622.01563,14466.22266,14480.60156,14553.92578,14695.10156,14585.62109,14551.85156,14743.41016,14635.75,14618.3125,14646.39844,14532.5,14581.26172,14770.62891,14703.17578,14844.92578,14539.74609,14598.08594,14525.60938,14438.375,14486.83203,14604.35156,14563.78125,14485.48047,14607.64453,14515.01563,14650.65234,14736.95703,14534.28906,14722.02344,14499.19141,14581.96094,14688.46875,14540.09766,14287.02344,14321.8125,14069.56641,14054.74219,14119.24609,14387.56641,14475.71875,14576.05078,14532.14844,14529.28906,14722.625,14616.54297,14720.07813,14578.90234,14518.23828,14554.95313,14522.01953,14492.24219,14304.89844,14058.23438,13793.58984,14094.24219,14039.92188,13980.64063,13706.35938,13715.61328,13849.61719,13785.93359,13873.42188,14176.96094,14529.66016,14893.39453,14728.99609,14777.53906,14715.98828,14918.91016,14738.61328
15060.03516,14903.04297,14426.96484,14709.10547,14437.72656,14410.02344,14405.52734,14562.94531,14388.53516,14199.57813,14323.02344,14344.51563,14339.37109,14176.19141,14094.65234,14051.03906,14009.01172,14175.10938,14068.46484,14078.01563,13969.94922,14117.95313,14081.07031,14029.24219,14138.1875,14051.48047,14143.54297,14033.00391,14218.52344,14359.32422,14432.4375,14694.48047,15004.57813,15510.54688,15154.46484,15546.69922,15548.57422,15621.77344,15537.38281,15619.29297,15666.35156,15856.08203,15688.42578,15596.67578,15422.28125,15652.55859,15545.91016,15880.57813,15821.19922,15964.71484,16033.48438,15992.93359,15964.33594,15931.92969,15992.95313,15744.0625,15570.98438,15377.69531,15501.45313,15373.67578,14954.76563,14940.875,14821.28516,14655.49609,14772.09375,14641.80078,14399.96484,14461.91406,14660.14844,14515.23047,14494.75,14559.07031,14383.28516,14379.46484,14056.40234
13730.26953,13575,13718.49219,13567.76953,13613.35938,13595.5,13615.3125,13665.31641,13706.70703,13672.86328,13736.46484,13737.94922,13556.00781,13591.55469,13542.94922,13595.41797,13726.95703,13596.38281,13620.90625,13579.38672,13489.81641,13553.33203,13503.14453,13559.57031,13558.91797,13511.11328,13661.32813,13676.59375,13591.54297,13665.16016,13578.39453,13625.08594,13648.69922,13637.53516,13598.5625,13591.35156,13497.29297,13639.02344,13496.64453,13576.02734,13572.77734,13571.80469,13570.04688,13638.58594,13581.05859,13613.08984,13584.91016,13623.19531,13685.42969,13648.89844,13676.03906,13644.08594,13586.92188,13792.08203,13820.66406,13942.06641,13967.03516,14090.23828,14099.36719,14038.50781,14111.86328,14017.57422,14213.01172,14189.55859,13993.38281,14139.66016,14157.83594,14238.40234,14294.67969,14465.78125,14561.10156,14280.26172,14238.06641,14177.17188,14173.51172
14020.17188,14069.66406,13919.39844,13684.67578,13581.04688,13764.97266,14178.50781,14079.1875,13959.52344,13822.35938,13743.58984,13813.27734,13629.22266,13679.22266,13803.30859,13753.43359,13886.83984,14115.21484,13916.42188,14291.08203,14303.63281,14260.43359,14146.20313,14149.36328,13883.38281,13787.91797,13893.78516,13868.625,13837.30859,13714.98047,13790.30859,13772.44531,13752.23828,14076.02734,14068.84375,14076.14453,14175.62891,14044.42188,14015.71875,14137.01953,14057.50391,14010.41797,14051.40234,14125.53906,14043.98438,13998.70313,14211.85156,14132.47266,14248.12109,13993.77344,13820.26172,13784.08203,14038.49219,14319.375,14429.53125,14479.95703,14182.26953,14106.51172,14115.83594,14134.79297,14242.8125,14362.62891,14424.42188,14361.74219,14257.76172,14245.29688,14421.88281,14622.12891,14596.37891,14562.37109,14629.99219,14700.11328,14533.53906,14662.6875,14733.47656
