15074.10547,14783.33594,14745.72266,14507.12891,14325.42578,14582.77344,14797.30469,15001.01172,14877.95313,14670.4375,14836.31641,15034.46484,15203.75781,15325.45313,15321.36328,15369.10156,15810.1875,15894.10938,15638.16406,15831.69531,15820.50781,16136.53125,16441.74219,16573.70313,16430.65234,16543.10547,16695.41406,16646.20313,16580.60938,16183.39453,16495.625,16003.60547,16077.01563,15851.4375,16164.92578,16409.91016,16376.80078,16936.67578,16762.19531,16633.77734,16573.76953,16484.42578,16430.71094,16576.39453,16182.64844,16309.69141,16187.21484,16361.83984,16350.39063,16383.73047,16493.63281,16246.16797,16457.62109,16217.51563,16056.625,15254.82422,14776.74609,14463.57813,14571.91406,14391.03906,14299.23828,14334.13281,14321.89063,14246.84375,14364.37891,14429.66016,15214.74219,14830.9375,14473.23438,14466.08203,14436.92578,14494.69531,14300.86328,14124.62109,14452.73828
15069.16016,15000.8125,15078.21094,15209.20313,15005.97266,15175.84766,15248.72656,14828.11719,15019.21875,15072.99219,14659.53125,14762.63281,14763.98047,14832.51172,14436.69922,14679.00391,14880.13281,14776.03516,14890.5,14890.02344,14521.66406,14345.73828,14410.32422,14250.58984,14276.53516,14201.55078,14354.04297,14538.33984,14581.6875,14847.21875,15234.71094,15518.04297,15841.0625,16160.07422,16269.3125,16401.79688,16904.93359,17001.32422,16924.16406,16391.85156,16566.05469,16372.84375,16419.70313,16329.26172,16455.27734,16626.00391,16811.73828,16366.54688,16145.39063,16034.87109,16002.95703,16190.90234,16000.71484,15895.50391,15513.48438,15421.97656,15140.69922,15218.46094,15137.90234,15036.46875,16275.84766,15985.98828,14721.78516,15060.66406,15017.41016,14795.17578,14572.80469,14329.74609,14903.14453,15141.13672,14654.08594,14505.32813,14773.28906,14758.63672,14566.21094
14867.39063,14916.48047,14717.56641,14657.58203,14424.28516,14378.76563,14310.43359,14076.64063,14212.20703,14171.38672,14048.26172,14144.23828,14268.64844,14216.5625,14085.4375,14046.89063,14101.06641,14100.55469,14207.36719,14039.46875,14122.50391,14253.50391,14346.91016,14619.69922,14659.27734,14744.85156,14914.70313,15312.51172,15345.48438,15546.19141,15521.51563,15937.0625,16145.83984,16013.00391,16068.25781,16076.53906,16262.64453,16454.35156,16275.66797,16305.41406,16046.51563,15615.57422,15841.91797,15698.49219,15661.73828,15518.58984,15370.90625,15307.89844,15685.96875,15855.27344,15623.40234,15134.75391,15383.96484,15622.17188,15154.15625,14641.16406,14764.40625,14808.61719,14558.62109,14600.53125,14497.25,14593.11719,14545.43359,14590.26563,14460.35156,14549.19141,14391.52344,14213.94141,14160.30469,14259.92969,14450.54688,14326.60547,14325.42578,14150.23438,14193.18359
14717.27734,14567.10938,14329.23828,14343.89844,14306.09375,13964.69922,14082.11719,14034,14113.375,14005.00781,14151.36328,14042.03516,13998.33984,13829.62109,13757.28125,13812.15234,13999.52734,13841.74609,13852.19141,13971.78516,14020.75,13978.71484,14028.82422,14137.45313,13956.26563,14030.71875,13933.51953,13984.93359,14166.41406,14302.37891,14355.46484,15115.72656,15278.27734,15739.08984,16120.16797,16127.98438,16334.14453,16648.32813,16569.45313,16641.36328,16474.79297,16414.12891,16595.92188,16528.54688,16360.36719,16299.05859,16207.76563,16274.11719,15750.09766,15956.66406,15555.16406,15510.53125,14986.06641,15040.67578,15021.32422,14986.65625,15357.45703,15489.69141,15481.24609,15049.80078,14497.64063,14780.58594,14749.20703,14529.19531,14410.03516,14371.96484,14168.67188,14463.82813,14442.90234,14179.10938,14070.36328,14151.97266,14150.91016,14111.15234,13900.74219
14620.60156,14651.61719,14453.60938,14455.73438,14349.13672,14363.32813,14022.53125,14248.25391,14020.05859,14093.78906,14033.59766,14056.40625,13947.26563,14060.66797,14112.48828,13950.95703,14063.01172,13972.38672,14014.82031,14138.09375,14101.13672,14128.71875,14216.92188,14164.08203,14107.13281,14114.27344,14226,14185.19922,14205.5625,14349.66797,14611.74219,14893.31641,15094.21484,15502.42188,15765.21484,15965.39844,16025.44141,16298.10547,16130.46094,16049.93359,15894.50391,15756.34766,15864.30469,15811.39844,15867.30078,15715.87891,15739.18359,15441.53125,15376.39453,15108.28906,15156.99219,14996.51172,14921.46484,14772.83203,14649.5,14651.90625,15185.80859,15446.01953,15108.81641,14624.64844,15395.00781,15017.02344,14970.46484,14609.25,14949.38281,14743.61328,14925.16406,14629.96875,14611.8125,14801.41797,14778.54297,14525.26953,14555.55469,14777.53906,14844.30859
14523.24219,14510.27734,14409.12891,14411.58203,14316.30859,14216.44141,14217.98438,14161.28906,14056.60547,14141.50391,14255.18359,14378.22656,14264.23438,14366.4375,14186.80078,14334.05859,14370.06641,14230.03125,14402.42578,14280.64453,14341.12891,14328.62891,14334.03516,14321.61328,14683.21094,14969.56641,15066.76953,15167.04688,15257.51563,15535,15727.04297,15749.10547,16064.42578,15986.46094,16001.49609,16232.10156,16405.42969,16449.0625,16372.57422,16295.44531,15989.08594,16260.28125,16316.60547,15949.26563,16025.87891,16056.6875,15877.19531,15902.23828,15902.70703,15835.95313,15721.91406,15832.16406,15586.05469,15421.35547,15472.14063,15330.14453,15506.85938,15636.46484,15663.99219,16007.44141,15425.42578,15618.03516,15560.04688,14853.83203,14695.875,14590.60156,14646.84375,14599.29297,14757.54688,14666.72266,14843.48828,14960.79297,14763.46484,14340.62109,14381.57813
14507.96484,14177.73047,14181.93359,14130.28516,14037.37891,14187.98047,14012.30078,14014.57422,14030.0625,14039.32031,14035.01563,14029.16406,14012.08203,14080.89453,14016.85938,14226.28906,14069.35938,14156.4375,14264.35938,14293.50781,14333.20313,14417.39453,14387.40234,14521.40625,14495.51953,14451.53125,14494.34375,14551.37891,14513.74609,14717.63672,14819.58594,14979.19922,15350.05078,15731.17578,15801.55469,16030.45313,16402.41016,16639.08203,16433.52344,16253.63281,16148.19531,16281.65234,16535.74219,15919.86328,15603.46875,15276.76563,15119.58594,14846.96875,14763.11328,14975.32031,14668.67578,14736.10547,14861.33203,15387.10938,15702.63281,15849.38281,15108.44922,14548.37891,15261.58203,15278.05859,14587.3125,15192.64063,15185.98828,14887.86328,14531.02344,15164.41797,14991.30469,14788.92188,14715.46875,14682.91406,14402.3125,14320.3125,14252.85547,14462.67188,14395.73047
14364.32422,14253.21875,14352.10547,14349.02734,14419.87891,14284.9375,14252.92578,14371.66797,14338.16797,14731.69922,15179.82031,15509.79297,15599.84375,15927.42969,16129.48047,16170.75,16417.21484,16750.45703,16519.39063,16551.79297,16643.15625,16529.17188,16236.35156,16452.46875,16175.79688,16228.54297,16481.5,16161.72656,15985.6875,15566.48828,15595.26953,15162.21484,15282.27344,15015.92969,15650.51953,14897.05469,14824.78516,16994.05859,16346.21094,16609.68359,16691.18359,16070.65625,15706.53125,15103.40234,14932.29297,15469.53516,15004.96094,14833.12109,14757.375,14676.25,14775.76953,14756.75,14520.65625,14770.92188,14720.96094,14578.12891,14748.66406,14449.19922,14622.625,14582.81641,14473.60547,14917.10547,15235.48828,14759.35547,14634.45703,14800.25781,14563.32813,14365.82031,14285.56641,14599.94531,14417.90234,14410.44531,14359.48438,14283.94531,14269.13672
14350.19922,14224.21875,14250.98828,14041.82422,14227.29297,14026.75391,14049.86328,13957.02734,14055.76172,13978.13281,13991.87891,14040.71484,14061.78516,14033.57422,14003.94141,14098.44922,14050.48047,13915,13875.46875,13773.57422,13858.15234,14013.47656,14130.39844,14071.00391,14105.51563,14000.1875,14190.94531,14145.84375,14156.55859,14153.89453,14622.55078,15267.89063,15735.22266,16302.10938,16391.50391,16585.47656,16863.57813,17103.76953,16662.28125,16396.57813,16068.72266,16184.33984,15835.98828,15630.83203,15452.99609,15505.73828,14949.57031,14876.67969,14700.45703,14634.41797,14579.5625,14361.17188,15026.25,14424.14844,15295.68359,15792.37891,15054.08594,14539.50781,15145.96875,15027.61328,14718.86719,14386.14844,14088.19531,14382.04688,14328.99219,14345.83984,14383.42969,14309.87891,14239.21875,14048.86328,14282.02734,14221.84375,14274.01953,14154.48438,14230.71094
14344.77344,14480.45703,14516.15234,14501.28125,14469.87109,14404.18359,14333.91016,14267.40625,14077.60547,14008.35938,13996.97266,14021.70703,13877.125,13898.32422,13810.4375,13942.26953,13764,13853.14844,13898.33594,13863.31641,13759.28125,13969.28906,13856.96094,13941.99609,13933.85547,14011.94922,14123.86719,14100.29297,14306.9375,14567.77734,14797.16406,15360.05859,15673.21484,16011.49609,16176.83984,16396.98047,16514.74219,16569.26563,16205.81641,15929.67969,15672.78906,15405.44141,15162.95313,15027.73438,14942.39844,14775.94141,14611.51172,14260.86328,14230.70313,14335.98438,14293.10938,14331.70313,14909.67188,14540.18359,14924.78125,15341.62109,14176.57813,14644.3125,14330.50391,14344.16016,14400.32813,14340.53125,14376.38281,14225.20313,14157.16797,14196.53516,14800.875,14332.38672,14372.28516,14674.64063,14515.60938,14400.73828,14302.96094,14429.18359,14385.45703
